"conflict_id","ISO","year","best","binaryconflict"
506,"IRQ",2009,2,0
506,"IRQ",2009,12,0
506,"IRQ",2009,1,0
506,"IRQ",2009,4,0
506,"IRQ",2009,2,0
506,"IRQ",2009,7,0
506,"IRQ",2009,4,0
506,"IRQ",2009,7,0
506,"IRQ",2009,2,0
506,"IRQ",2009,2,0
506,"IRQ",2009,1,0
506,"IRQ",2009,1,0
506,"IRQ",2009,1,0
506,"IRQ",2009,1,0
506,"IRQ",2009,1,0
506,"IRQ",2009,4,0
506,"IRQ",2010,24,0
506,"IRQ",2010,1,0
506,"IRQ",2010,36,1
506,"IRQ",2010,1,0
506,"IRQ",2010,2,0
506,"IRQ",2010,1,0
506,"IRQ",2010,5,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,15,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,43,1
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,28,1
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,5,0
506,"IRQ",2010,57,1
506,"IRQ",2010,67,1
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,6,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,2,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,2,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,2,0
506,"IRQ",2010,0,0
506,"IRQ",2010,1,0
506,"IRQ",2010,19,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,73,1
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,13,0
506,"IRQ",2010,4,0
506,"IRQ",2010,3,0
506,"IRQ",2010,1,0
506,"IRQ",2010,3,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,2,0
506,"IRQ",2010,1,0
506,"IRQ",2010,38,1
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,23,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,3,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,4,0
506,"IRQ",2010,1,0
506,"IRQ",2010,2,0
506,"IRQ",2010,0,0
506,"IRQ",2010,1,0
506,"IRQ",2010,2,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,23,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,6,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,16,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,2,0
506,"IRQ",2010,2,0
506,"IRQ",2010,2,0
506,"IRQ",2010,2,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,3,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,2,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,1,0
506,"IRQ",2010,3,0
506,"IRQ",2010,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,36,1
506,"IRQ",2011,41,1
506,"IRQ",2011,20,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,41,1
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,4,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,3,0
506,"IRQ",2011,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,59,1
506,"IRQ",2011,2,0
506,"IRQ",2011,1,0
506,"IRQ",2011,35,1
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,4,0
506,"IRQ",2011,5,0
506,"IRQ",2011,58,1
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,53,1
506,"IRQ",2011,25,1
506,"IRQ",2011,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,3,0
506,"IRQ",2011,11,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,25,1
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,3,0
506,"IRQ",2011,2,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,3,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,0,0
506,"IRQ",2011,11,0
506,"IRQ",2011,28,1
506,"IRQ",2011,7,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,6,0
506,"IRQ",2011,1,0
506,"IRQ",2011,3,0
506,"IRQ",2011,2,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,2,0
506,"IRQ",2011,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,1,0
506,"IRQ",2011,30,1
506,"IRQ",2011,33,1
506,"IRQ",2011,64,1
506,"IRQ",2011,1,0
506,"IRQ",2011,10,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,3,0
506,"IRQ",2011,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,2,0
506,"IRQ",2011,1,0
506,"IRQ",2011,1,0
506,"IRQ",2011,7,0
506,"IRQ",2011,4,0
506,"IRQ",2011,5,0
506,"IRQ",2012,1,0
506,"IRQ",2012,1,0
506,"IRQ",2012,45,1
506,"IRQ",2012,1,0
506,"IRQ",2012,12,0
506,"IRQ",2012,48,1
506,"IRQ",2012,8,0
506,"IRQ",2012,48,1
506,"IRQ",2012,2,0
506,"IRQ",2012,15,0
506,"IRQ",2012,1,0
506,"IRQ",2012,1,0
506,"IRQ",2012,10,0
506,"IRQ",2012,16,0
506,"IRQ",2012,1,0
506,"IRQ",2012,21,0
506,"IRQ",2012,6,0
506,"IRQ",2012,7,0
506,"IRQ",2012,22,0
506,"IRQ",2012,4,0
506,"IRQ",2012,10,0
506,"IRQ",2012,3,0
506,"IRQ",2012,2,0
506,"IRQ",2012,0,0
506,"IRQ",2012,16,0
506,"IRQ",2012,1,0
506,"IRQ",2012,1,0
506,"IRQ",2012,10,0
506,"IRQ",2012,1,0
506,"IRQ",2012,3,0
506,"IRQ",2012,4,0
506,"IRQ",2012,1,0
506,"IRQ",2013,7,0
506,"IRQ",2013,2,0
506,"IRQ",2013,14,0
506,"IRQ",2013,1,0
506,"IRQ",2013,43,1
506,"IRQ",2013,2,0
506,"IRQ",2013,2,0
506,"IRQ",2013,1,0
506,"IRQ",2013,1,0
506,"IRQ",2013,4,0
506,"IRQ",2013,7,0
506,"IRQ",2013,1,0
506,"IRQ",2013,53,1
506,"IRQ",2013,32,1
506,"IRQ",2013,10,0
506,"IRQ",2013,2,0
506,"IRQ",2013,1,0
506,"IRQ",2013,6,0
506,"IRQ",2013,3,0
506,"IRQ",2013,2,0
506,"IRQ",2013,1,0
506,"IRQ",2013,3,0
506,"IRQ",2013,1,0
506,"IRQ",2013,3,0
506,"IRQ",2013,14,0
506,"IRQ",2013,1,0
506,"IRQ",2013,2,0
506,"IRQ",2013,1,0
506,"IRQ",2013,1,0
506,"IRQ",2013,2,0
506,"IRQ",2013,5,0
506,"IRQ",2013,2,0
506,"IRQ",2013,1,0
506,"IRQ",2013,8,0
506,"IRQ",2013,13,0
506,"IRQ",2013,25,1
506,"IRQ",2013,16,0
506,"IRQ",2013,7,0
506,"IRQ",2013,1,0
506,"IRQ",2013,5,0
506,"IRQ",2013,32,1
506,"IRQ",2013,10,0
506,"IRQ",2013,4,0
506,"IRQ",2013,26,1
506,"IRQ",2013,8,0
506,"IRQ",2013,3,0
506,"IRQ",2013,42,1
506,"IRQ",2013,2,0
506,"IRQ",2013,4,0
506,"IRQ",2013,1,0
506,"IRQ",2013,14,0
506,"IRQ",2013,3,0
506,"IRQ",2013,13,0
506,"IRQ",2013,2,0
506,"IRQ",2013,8,0
506,"IRQ",2013,1,0
506,"IRQ",2013,9,0
506,"IRQ",2013,1,0
506,"IRQ",2013,1,0
506,"IRQ",2013,1,0
506,"IRQ",2013,1,0
506,"IRQ",2013,1,0
506,"IRQ",2013,4,0
506,"IRQ",2013,22,0
506,"IRQ",2013,11,0
506,"IRQ",2013,1,0
506,"IRQ",2013,6,0
506,"IRQ",2013,1,0
506,"IRQ",2013,6,0
506,"IRQ",2013,8,0
506,"IRQ",2013,1,0
506,"IRQ",2013,2,0
506,"IRQ",2013,2,0
506,"IRQ",2013,3,0
506,"IRQ",2013,7,0
506,"IRQ",2013,4,0
506,"IRQ",2013,3,0
506,"IRQ",2013,5,0
506,"IRQ",2013,13,0
506,"IRQ",2013,14,0
506,"IRQ",2013,4,0
506,"IRQ",2013,9,0
506,"IRQ",2013,5,0
506,"IRQ",2013,5,0
506,"IRQ",2013,2,0
506,"IRQ",2013,5,0
506,"IRQ",2013,10,0
506,"IRQ",2013,2,0
506,"IRQ",2013,3,0
506,"IRQ",2013,5,0
506,"IRQ",2013,4,0
506,"IRQ",2013,4,0
506,"IRQ",2013,5,0
506,"IRQ",2013,1,0
506,"IRQ",2013,7,0
506,"IRQ",2013,12,0
506,"IRQ",2013,33,1
506,"IRQ",2013,3,0
506,"IRQ",2013,11,0
506,"IRQ",2013,5,0
506,"IRQ",2013,1,0
506,"IRQ",2013,2,0
506,"IRQ",2013,2,0
506,"IRQ",2013,2,0
506,"IRQ",2013,1,0
506,"IRQ",2013,1,0
506,"IRQ",2013,7,0
506,"IRQ",2013,7,0
506,"IRQ",2013,1,0
506,"IRQ",2013,4,0
506,"IRQ",2014,2,0
506,"IRQ",2014,23,0
506,"IRQ",2014,4,0
506,"IRQ",2014,9,0
506,"IRQ",2014,7,0
506,"IRQ",2014,5,0
506,"IRQ",2014,14,0
506,"IRQ",2014,17,0
506,"IRQ",2014,21,0
506,"IRQ",2014,0,0
506,"IRQ",2014,0,0
506,"IRQ",2014,56,1
506,"IRQ",2014,14,0
506,"IRQ",2014,4,0
506,"IRQ",2014,27,1
506,"IRQ",2014,12,0
506,"IRQ",2014,19,0
506,"IRQ",2014,12,0
506,"IRQ",2014,6,0
506,"IRQ",2014,1,0
506,"IRQ",2014,3,0
506,"IRQ",2014,2,0
506,"IRQ",2014,13,0
506,"IRQ",2014,12,0
506,"IRQ",2014,8,0
506,"IRQ",2014,3,0
506,"IRQ",2014,5,0
506,"IRQ",2014,55,1
506,"IRQ",2014,6,0
506,"IRQ",2014,1,0
506,"IRQ",2014,16,0
506,"IRQ",2014,9,0
506,"IRQ",2014,10,0
506,"IRQ",2014,4,0
506,"IRQ",2014,13,0
506,"IRQ",2014,0,0
506,"IRQ",2014,7,0
506,"IRQ",2014,5,0
506,"IRQ",2014,7,0
506,"IRQ",2014,1,0
506,"IRQ",2014,30,1
506,"IRQ",2014,8,0
506,"IRQ",2014,3,0
506,"IRQ",2014,15,0
506,"IRQ",2014,2,0
506,"IRQ",2014,1,0
506,"IRQ",2014,4,0
506,"IRQ",2014,24,0
506,"IRQ",2014,11,0
506,"IRQ",2014,3,0
506,"IRQ",2014,12,0
506,"IRQ",2014,4,0
506,"IRQ",2014,3,0
506,"IRQ",2014,4,0
506,"IRQ",2014,5,0
506,"IRQ",2014,3,0
506,"IRQ",2014,8,0
506,"IRQ",2014,23,0
506,"IRQ",2014,10,0
506,"IRQ",2014,42,1
506,"IRQ",2014,7,0
506,"IRQ",2014,15,0
506,"IRQ",2014,10,0
506,"IRQ",2014,9,0
506,"IRQ",2014,38,1
506,"IRQ",2014,7,0
506,"IRQ",2014,16,0
506,"IRQ",2014,9,0
506,"IRQ",2014,4,0
506,"IRQ",2014,2,0
506,"IRQ",2014,0,0
506,"IRQ",2014,20,0
506,"IRQ",2014,65,1
506,"IRQ",2014,7,0
506,"IRQ",2014,3,0
506,"IRQ",2014,2,0
506,"IRQ",2014,14,0
506,"IRQ",2014,15,0
506,"IRQ",2014,2,0
506,"IRQ",2014,10,0
506,"IRQ",2014,5,0
506,"IRQ",2014,4,0
506,"IRQ",2014,5,0
506,"IRQ",2014,26,1
506,"IRQ",2014,10,0
506,"IRQ",2014,47,1
506,"IRQ",2014,16,0
506,"IRQ",2014,4,0
506,"IRQ",2014,4,0
506,"IRQ",2014,4,0
506,"IRQ",2014,14,0
506,"IRQ",2014,7,0
506,"IRQ",2014,17,0
506,"IRQ",2014,1,0
506,"IRQ",2014,5,0
506,"IRQ",2014,6,0
506,"IRQ",2014,28,1
506,"IRQ",2014,11,0
506,"IRQ",2014,6,0
506,"IRQ",2014,16,0
506,"IRQ",2014,13,0
506,"IRQ",2014,2,0
506,"IRQ",2014,43,1
506,"IRQ",2014,18,0
506,"IRQ",2014,30,1
506,"IRQ",2014,30,1
506,"IRQ",2014,27,1
506,"IRQ",2014,26,1
506,"IRQ",2014,73,1
506,"IRQ",2014,15,0
506,"IRQ",2014,7,0
506,"IRQ",2014,5,0
506,"IRQ",2014,47,1
506,"IRQ",2014,9,0
506,"IRQ",2014,51,1
506,"IRQ",2014,12,0
506,"IRQ",2014,8,0
506,"IRQ",2014,12,0
506,"IRQ",2014,13,0
506,"IRQ",2014,4,0
506,"IRQ",2014,1,0
506,"IRQ",2014,8,0
506,"IRQ",2014,7,0
506,"IRQ",2014,15,0
506,"IRQ",2014,4,0
506,"IRQ",2014,1,0
506,"IRQ",2014,12,0
506,"IRQ",2014,34,1
506,"IRQ",2014,7,0
506,"IRQ",2014,4,0
506,"IRQ",2014,4,0
506,"IRQ",2014,1,0
506,"IRQ",2014,2,0
506,"IRQ",2014,41,1
506,"IRQ",2014,3,0
506,"IRQ",2014,3,0
506,"IRQ",2014,7,0
506,"IRQ",2014,3,0
506,"IRQ",2014,1,0
506,"IRQ",2014,8,0
506,"IRQ",2014,32,1
506,"IRQ",2014,21,0
506,"IRQ",2014,36,1
506,"IRQ",2014,32,1
506,"IRQ",2014,10,0
506,"IRQ",2014,23,0
506,"IRQ",2014,9,0
506,"IRQ",2014,12,0
506,"IRQ",2014,6,0
506,"IRQ",2014,9,0
506,"IRQ",2014,2,0
506,"IRQ",2014,11,0
506,"IRQ",2014,11,0
506,"IRQ",2014,7,0
506,"IRQ",2014,4,0
506,"IRQ",2014,7,0
506,"IRQ",2014,3,0
506,"IRQ",2014,0,0
506,"IRQ",2014,0,0
506,"IRQ",2014,24,0
506,"IRQ",2014,4,0
506,"IRQ",2014,4,0
506,"IRQ",2014,4,0
506,"IRQ",2014,20,0
506,"IRQ",2014,8,0
506,"IRQ",2014,8,0
506,"IRQ",2014,11,0
506,"IRQ",2014,5,0
506,"IRQ",2014,35,1
506,"IRQ",2014,7,0
506,"IRQ",2015,12,0
506,"IRQ",2015,27,1
506,"IRQ",2015,40,1
506,"IRQ",2015,26,1
506,"IRQ",2015,21,0
506,"IRQ",2015,9,0
506,"IRQ",2015,6,0
506,"IRQ",2015,7,0
506,"IRQ",2015,5,0
506,"IRQ",2015,24,0
506,"IRQ",2015,9,0
506,"IRQ",2015,9,0
506,"IRQ",2015,9,0
506,"IRQ",2015,8,0
506,"IRQ",2015,14,0
506,"IRQ",2015,14,0
506,"IRQ",2015,32,1
506,"IRQ",2015,14,0
506,"IRQ",2015,13,0
506,"IRQ",2015,15,0
506,"IRQ",2015,15,0
506,"IRQ",2015,13,0
506,"IRQ",2015,6,0
506,"IRQ",2015,22,0
506,"IRQ",2015,11,0
506,"IRQ",2015,6,0
506,"IRQ",2015,13,0
506,"IRQ",2015,5,0
506,"IRQ",2015,3,0
506,"IRQ",2015,30,1
506,"IRQ",2015,7,0
506,"IRQ",2015,20,0
506,"IRQ",2015,32,1
506,"IRQ",2015,19,0
506,"IRQ",2015,16,0
506,"IRQ",2015,20,0
506,"IRQ",2015,39,1
506,"IRQ",2015,2,0
506,"IRQ",2015,14,0
506,"IRQ",2015,6,0
506,"IRQ",2015,37,1
506,"IRQ",2015,61,1
506,"IRQ",2015,20,0
506,"IRQ",2015,1000,1
506,"IRQ",2015,18,0
506,"IRQ",2015,16,0
506,"IRQ",2015,12,0
506,"IRQ",2015,11,0
506,"IRQ",2015,6,0
506,"IRQ",2015,12,0
506,"IRQ",2015,19,0
506,"IRQ",2015,0,0
506,"IRQ",2015,4,0
506,"IRQ",2015,4,0
506,"IRQ",2015,12,0
506,"IRQ",2015,3,0
506,"IRQ",2015,19,0
506,"IRQ",2015,3,0
506,"IRQ",2015,1,0
506,"IRQ",2015,6,0
506,"IRQ",2015,15,0
506,"IRQ",2015,4,0
506,"IRQ",2015,26,1
506,"IRQ",2015,10,0
506,"IRQ",2015,5,0
506,"IRQ",2015,2,0
506,"IRQ",2015,385,1
506,"IRQ",2015,65,1
506,"IRQ",2015,50,1
506,"IRQ",2015,47,1
506,"IRQ",2015,1,0
506,"IRQ",2015,11,0
506,"IRQ",2015,32,1
506,"IRQ",2015,17,0
506,"IRQ",2015,10,0
506,"IRQ",2015,1,0
506,"IRQ",2015,144,1
506,"IRQ",2015,1,0
506,"IRQ",2015,7,0
506,"IRQ",2015,4,0
506,"IRQ",2015,11,0
506,"IRQ",2015,15,0
506,"IRQ",2015,17,0
506,"IRQ",2015,3,0
506,"IRQ",2015,9,0
506,"IRQ",2015,9,0
506,"IRQ",2015,28,1
506,"IRQ",2015,8,0
506,"IRQ",2015,1,0
506,"IRQ",2015,18,0
506,"IRQ",2015,20,0
506,"IRQ",2015,5,0
506,"IRQ",2015,7,0
506,"IRQ",2015,3,0
506,"IRQ",2015,4,0
506,"IRQ",2015,3,0
506,"IRQ",2015,4,0
506,"IRQ",2015,6,0
506,"IRQ",2015,11,0
506,"IRQ",2015,6,0
506,"IRQ",2015,3,0
506,"IRQ",2015,3,0
506,"IRQ",2015,16,0
506,"IRQ",2015,9,0
506,"IRQ",2015,3,0
506,"IRQ",2015,9,0
506,"IRQ",2015,6,0
506,"IRQ",2015,9,0
506,"IRQ",2015,22,0
506,"IRQ",2015,11,0
506,"IRQ",2015,12,0
506,"IRQ",2015,2,0
506,"IRQ",2015,7,0
506,"IRQ",2015,10,0
506,"IRQ",2015,18,0
506,"IRQ",2015,15,0
506,"IRQ",2015,4,0
506,"IRQ",2015,13,0
506,"IRQ",2015,8,0
506,"IRQ",2015,7,0
506,"IRQ",2015,7,0
506,"IRQ",2015,10,0
506,"IRQ",2015,2,0
506,"IRQ",2015,12,0
506,"IRQ",2015,6,0
506,"IRQ",2015,2,0
506,"IRQ",2015,10,0
506,"IRQ",2015,21,0
506,"IRQ",2015,20,0
506,"IRQ",2015,1,0
506,"IRQ",2015,4,0
506,"IRQ",2015,4,0
506,"IRQ",2015,17,0
506,"IRQ",2016,8,0
506,"IRQ",2016,13,0
506,"IRQ",2016,6,0
506,"IRQ",2016,23,0
506,"IRQ",2016,11,0
506,"IRQ",2016,4,0
506,"IRQ",2016,14,0
506,"IRQ",2016,105,1
506,"IRQ",2016,45,1
506,"IRQ",2016,22,0
506,"IRQ",2016,4,0
506,"IRQ",2016,3,0
506,"IRQ",2016,3,0
506,"IRQ",2016,2,0
506,"IRQ",2016,1,0
506,"IRQ",2016,13,0
506,"IRQ",2016,3,0
506,"IRQ",2016,8,0
506,"IRQ",2016,9,0
506,"IRQ",2016,6,0
506,"IRQ",2016,1,0
506,"IRQ",2016,9,0
506,"IRQ",2016,10,0
506,"IRQ",2016,8,0
506,"IRQ",2016,3,0
506,"IRQ",2016,2,0
506,"IRQ",2016,6,0
506,"IRQ",2016,5,0
506,"IRQ",2016,15,0
506,"IRQ",2016,4,0
506,"IRQ",2016,5,0
506,"IRQ",2016,3,0
506,"IRQ",2016,10,0
506,"IRQ",2016,3,0
506,"IRQ",2016,2,0
506,"IRQ",2016,8,0
506,"IRQ",2016,6,0
506,"IRQ",2016,3,0
506,"IRQ",2016,15,0
506,"IRQ",2016,13,0
506,"IRQ",2016,4,0
506,"IRQ",2016,6,0
506,"IRQ",2016,8,0
506,"IRQ",2016,6,0
506,"IRQ",2016,25,1
506,"IRQ",2016,4,0
506,"IRQ",2016,10,0
506,"IRQ",2016,1,0
506,"IRQ",2016,3,0
506,"IRQ",2016,9,0
506,"IRQ",2016,2,0
506,"IRQ",2016,17,0
506,"IRQ",2016,8,0
506,"IRQ",2016,3,0
506,"IRQ",2016,2,0
506,"IRQ",2016,1,0
506,"IRQ",2016,1,0
506,"IRQ",2016,10,0
506,"IRQ",2016,2,0
506,"IRQ",2016,2,0
506,"IRQ",2016,3,0
506,"IRQ",2016,40,1
506,"IRQ",2016,25,1
506,"IRQ",2016,16,0
506,"IRQ",2016,15,0
506,"IRQ",2016,14,0
506,"IRQ",2016,15,0
506,"IRQ",2016,6,0
506,"IRQ",2016,10,0
506,"IRQ",2016,5,0
506,"IRQ",2016,3,0
506,"IRQ",2016,10,0
506,"IRQ",2016,22,0
506,"IRQ",2016,1,0
506,"IRQ",2016,9,0
506,"IRQ",2016,3,0
506,"IRQ",2016,4,0
506,"IRQ",2016,3,0
506,"IRQ",2016,3,0
506,"IRQ",2016,4,0
506,"IRQ",2016,4,0
506,"IRQ",2016,4,0
506,"IRQ",2016,3,0
506,"IRQ",2016,2,0
506,"IRQ",2016,2,0
506,"IRQ",2016,7,0
506,"IRQ",2016,2,0
506,"IRQ",2016,5,0
506,"IRQ",2016,1,0
506,"IRQ",2016,8,0
506,"IRQ",2016,16,0
506,"IRQ",2016,12,0
506,"IRQ",2016,2,0
506,"IRQ",2016,6,0
506,"IRQ",2016,4,0
506,"IRQ",2016,51,1
506,"IRQ",2016,15,0
506,"IRQ",2016,2,0
506,"IRQ",2016,7,0
506,"IRQ",2016,1,0
506,"IRQ",2016,2,0
506,"IRQ",2016,2,0
506,"IRQ",2016,2,0
506,"IRQ",2016,3,0
506,"IRQ",2016,2,0
506,"IRQ",2016,3,0
506,"IRQ",2016,1,0
506,"IRQ",2016,10,0
506,"IRQ",2016,19,0
506,"IRQ",2016,5,0
506,"IRQ",2016,21,0
506,"IRQ",2016,10,0
506,"IRQ",2016,5,0
506,"IRQ",2016,5,0
506,"IRQ",2016,11,0
506,"IRQ",2016,7,0
506,"IRQ",2016,0,0
506,"IRQ",2017,1,0
506,"IRQ",2017,8,0
506,"IRQ",2017,5,0
506,"IRQ",2017,3,0
506,"IRQ",2017,9,0
506,"IRQ",2017,7,0
506,"IRQ",2017,3,0
506,"IRQ",2017,18,0
506,"IRQ",2017,2,0
506,"IRQ",2017,10,0
506,"IRQ",2017,1,0
506,"IRQ",2017,1,0
506,"IRQ",2017,12,0
506,"IRQ",2017,4,0
506,"IRQ",2017,1,0
506,"IRQ",2017,3,0
506,"IRQ",2017,11,0
506,"IRQ",2017,78,1
506,"IRQ",2017,4,0
506,"IRQ",2017,2,0
506,"IRQ",2017,2,0
506,"IRQ",2017,12,0
506,"IRQ",2017,3,0
506,"IRQ",2017,6,0
506,"IRQ",2017,5,0
506,"IRQ",2017,5,0
506,"IRQ",2017,1,0
506,"IRQ",2017,6,0
506,"IRQ",2017,13,0
506,"IRQ",2017,9,0
506,"IRQ",2017,29,1
506,"IRQ",2017,7,0
506,"IRQ",2017,15,0
506,"IRQ",2017,5,0
506,"IRQ",2017,2,0
506,"IRQ",2017,9,0
506,"IRQ",2017,4,0
506,"IRQ",2017,4,0
506,"IRQ",2017,21,0
506,"IRQ",2017,5,0
506,"IRQ",2017,18,0
506,"IRQ",2017,5,0
506,"IRQ",2017,3,0
506,"IRQ",2017,4,0
506,"IRQ",2017,25,1
506,"IRQ",2017,18,0
506,"IRQ",2017,2,0
506,"IRQ",2017,8,0
506,"IRQ",2017,21,0
506,"IRQ",2017,3,0
506,"IRQ",2017,24,0
506,"IRQ",2017,9,0
506,"IRQ",2017,21,0
506,"IRQ",2017,2,0
506,"IRQ",2017,1,0
506,"IRQ",2017,3,0
506,"IRQ",2017,2,0
506,"IRQ",2017,2,0
506,"IRQ",2017,7,0
506,"IRQ",2017,2,0
506,"IRQ",2017,11,0
506,"IRQ",2017,2,0
506,"IRQ",2017,2,0
506,"IRQ",2017,5,0
506,"IRQ",2017,2,0
506,"IRQ",2017,1,0
506,"IRQ",2017,3,0
506,"IRQ",2017,11,0
506,"IRQ",2017,18,0
506,"IRQ",2017,1,0
506,"IRQ",2017,14,0
506,"IRQ",2017,7,0
506,"IRQ",2017,324,1
506,"IRQ",2017,2,0
506,"IRQ",2017,7,0
506,"IRQ",2017,3,0
506,"IRQ",2017,2,0
506,"IRQ",2017,1,0
506,"IRQ",2017,3,0
506,"IRQ",2017,12,0
506,"IRQ",2017,5,0
506,"IRQ",2017,20,0
506,"IRQ",2017,3,0
506,"IRQ",2017,20,0
506,"IRQ",2017,5,0
506,"IRQ",2017,1,0
506,"IRQ",2017,2,0
506,"IRQ",2017,6,0
506,"IRQ",2017,12,0
506,"IRQ",2017,15,0
506,"IRQ",2017,8,0
506,"IRQ",2017,6,0
506,"IRQ",2017,1,0
506,"IRQ",2017,2,0
506,"IRQ",2017,9,0
506,"IRQ",2017,6,0
506,"IRQ",2017,7,0
506,"IRQ",2017,6,0
506,"IRQ",2017,5,0
506,"IRQ",2017,5,0
506,"IRQ",2017,5,0
506,"IRQ",2017,1,0
506,"IRQ",2017,35,1
506,"IRQ",2017,1,0
506,"IRQ",2017,4,0
506,"IRQ",2017,0,0
